ID,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize,state,ownerName
2242, Q2,2018,19990,Manual,4525.0,Diesel,145,47.9,Medium,Used,Bob ElNakshabandy
1479, Q3,2018,19990,Manual,22465.0,Diesel,150,56.5,XLarge,Used,Anna Harris
2921, Q3,2017,15998,Manual,37151.0,Petrol,145,51.4,XSmall,Used,Hamada Olsen
1007, Q3,2020,32881,Semi-Auto,4432.0,Petrol,145,39.2,Small,Used,Hamada ElNakshabandy
3721, A6,2016,15495,Manual,56421.0,Diesel,30,61.4,XLarge,Used,Ali Marks
6977, A6,2019,25990,Automatic,18000.0,Diesel,145,47.9,XLarge,Used,Max Osement
9192, Q5,2019,38500,Automatic,0.0,Petrol,150,32.1,XLarge,New,Mark Johnson
4804, A5,2015,19000,Semi-Auto,20108.0,Diesel,200,46.3,XXLarge,Used,Tim Olsen
5411, Q2,2017,16970,Manual,51663.0,Petrol,125,50.4,XSmall,Used,Tony Olsen
5759, Q2,2019,19946,Manual,0.0,Diesel,145,49.6,Medium,New,Andy Johnson
6041, A5,2019,23750,Semi-Auto,4750.0,Diesel,145,51.4,XLarge,Used,Anna Olsen
8755, A5,2017,18500,Manual,38266.0,Petrol,145,49.6,XLarge,Used,Raymond Harris
498, A1,2017,13995,Manual,25552.0,Petrol,30,56.5,XSmall,Used,John Williams
9226, A5,2019,26300,Automatic,0.0,Petrol,145,39.8,XLarge,New,Hamada ElNakshabandy
6664, Q3,2016,17888,Automatic,42147.0,Diesel,165,50.4,XLarge,Used,Anna Cyrus
6986, A4,2012,9500,Manual,62000.0,Diesel,30,65.7,XLarge,Used,Raymond Smith
1172, Q5,2015,18498,Manual,34175.0,Diesel,200,47.9,XLarge,Used,Hamada 3adaweya
9011, A3,2019,20000,Manual,4986.0,Petrol,145,47.9,XXSmall,Used,Max Osement
8398, Q2,2019,30950,Automatic,5204.0,Petrol,145,33.2,XLarge,Used,Bart Osement
6197, A4,2014,12990,Semi-Auto,61000.0,Diesel,125,58.9,XLarge,Used,Tim ElNakshabandy
7643, A3,2016,17400,Semi-Auto,19856.0,Petrol,30,56.5,XSmall,Used,Hamada Johnson
5397, A5,2014,14745,Semi-Auto,39018.0,Diesel,145,53.3,XLarge,Used,Mohammed Smith
333, A1,2017,12995,Manual,24386.0,Petrol,0,67.3,XXSmall,Used,Tim 3adaweya
4931, Q2,2017,17950,Semi-Auto,41193.0,Petrol,145,54.3,XSmall,Used,Mohammed Olsen
1538, Q3,2017,18698,Manual,22195.0,Petrol,145,49.6,XSmall,Used,Joe Smith
8279, A6,2017,18990,Automatic,46520.0,Diesel,145,64.2,XLarge,Used,Mark Marks
6263, A3,2019,32450,Semi-Auto,8917.0,Petrol,145,34.5,XLarge,Used,Raymond 3adaweya
4950, Q2,2019,20950,Manual,3198.0,Diesel,145,49.6,Medium,Used,Bart ElNakshabandy
3616, Q5,2020,40990,Semi-Auto,5000.0,Petrol,145,32.1,XLarge,Used,Mark Cyrus
3226, A1,2017,14495,Manual,25253.0,Petrol,30,56.5,XSmall,Used,Mark Olsen
6438, Q5,2016,23495,Semi-Auto,16907.0,Diesel,200,47.1,XLarge,Used,Raymond Smith
5123, Q5,2019,33500,Automatic,1297.0,Diesel,145,38.2,XLarge,Used,John 3adaweya
314, A3,2016,16485,Manual,21241.0,Petrol,125,52.3,XSmall,Used,Max Harris
4028, Q5,2019,36490,Automatic,6000.0,Diesel,145,38.2,XLarge,Used,Joe Cyrus
19, Q3,2014,17000,Manual,34110.0,Petrol,145,47.9,XSmall,Used,Tony Cyrus
4212, A4,2016,14797,Semi-Auto,77896.0,Diesel,20,67.3,XLarge,Used,Bob Osement
3603, A4,2019,23000,Semi-Auto,10134.0,Diesel,145,48.7,XLarge,Used,Mohammed Osement
6981, Q3,2016,16449,Automatic,23855.0,Petrol,145,47.9,XSmall,Used,Tim Osement
4246, Q5,2019,34490,Automatic,6000.0,Diesel,145,38.2,XLarge,Used,Andy Osement
8837, A6,2017,21000,Automatic,20073.0,Diesel,150,61.4,XLarge,Used,John Harris
9071, A3,2019,18590,Manual,3735.0,Diesel,145,51.4,Medium,Used,Hamada Olsen
6764, A4,2017,19000,Manual,21000.0,Diesel,150,64.2,XLarge,Used,Ali Smith
8404, Q3,2019,27950,Manual,2506.0,Petrol,145,40.9,Small,Used,Mohammed Williams
9059, A4,2019,23500,Automatic,6992.0,Petrol,145,38.7,XLarge,Used,Max ElNakshabandy
2714, Q2,2019,24164,Semi-Auto,2869.0,Diesel,145,46.3,Medium,Used,Tim Smith
5023, Q3,2017,21995,Semi-Auto,9480.0,Petrol,145,47.9,XSmall,Used,Mark Marks
8141, A4,2016,10695,Manual,97150.0,Diesel,20,72.4,XLarge,Used,Tim Cyrus
5249, A5,2019,30000,Automatic,9333.0,Petrol,145,37.7,XLarge,Used,Raymond Marks
8512, A1,2013,9799,Automatic,51476.0,Petrol,125,53.3,XSmall,Used,Andy Marks
9173, A4,2013,8995,Manual,63000.0,Diesel,30,65.7,XLarge,Used,Andy Olsen
8236, Q3,2013,12990,Manual,42300.0,Diesel,150,54.3,XLarge,Used,Ali Smith
3858, A4,2018,17495,Semi-Auto,9296.0,Petrol,150,53.3,XSmall,Used,Max Marks
7663, Q3,2017,15850,Semi-Auto,48747.0,Petrol,150,47.9,XSmall,Used,Tony Osement
9205, A5,2019,25800,Automatic,2383.0,Petrol,145,39.8,XLarge,Used,Anna ElNakshabandy
7343, A1,2017,11949,Manual,10909.0,Petrol,0,67.3,XXSmall,Used,Andy Osement
7541, A4,2019,26750,Automatic,9970.0,Diesel,150,49.6,XLarge,Used,Ali Johnson
5292, A4,2017,15950,Manual,18300.0,Diesel,145,74.3,XLarge,Used,Anna Harris
3414, A4,2020,30450,Semi-Auto,4500.0,Petrol,145,38.2,XLarge,Used,Hamada Olsen
8745, Q5,2019,30000,Automatic,10021.0,Diesel,145,39.2,XLarge,Used,Raymond Harris
4098, Q3,2019,34026,Semi-Auto,6103.0,Petrol,145,37.2,Small,Used,Joe Olsen
1620, A6,2018,27500,Semi-Auto,7825.0,Diesel,145,50.4,XLarge,Used,Mohammed Olsen
465, A1,2018,14495,Manual,20106.0,Petrol,145,67.3,XXSmall,Used,Raymond 3adaweya
6519, A3,2018,21490,Manual,14500.0,Petrol,145,46.3,XXSmall,Used,Tim Marks
5807, A5,2019,27450,Automatic,2500.0,Petrol,145,40.4,XLarge,Used,John Smith
5693, Q2,2019,28000,Automatic,4000.0,Petrol,145,33.2,XLarge,Used,Bob Olsen
5948, Q3,2019,32888,Semi-Auto,6022.0,Petrol,145,32.1,XLarge,Used,Mohammed Olsen
7990, A4,2016,11991,Manual,71734.0,Diesel,20,70.6,XLarge,Used,Mohammed Marks
7843, A1,2016,9190,Manual,26584.0,Petrol,0,67.3,XXSmall,Used,Raymond Olsen
7641, Q3,2019,25300,Semi-Auto,9134.0,Diesel,145,48.7,XLarge,Used,Tony Smith
5125, Q3,2017,20450,Semi-Auto,20500.0,Petrol,150,47.9,XSmall,Used,Anna Marks
5556, A3,2019,25750,Semi-Auto,3861.0,Petrol,145,41.5,Small,Used,Bart Osement
7474, A5,2019,28950,Automatic,5800.0,Diesel,145,50.4,XLarge,Used,Bart Smith
2642, A5,2017,21481,Semi-Auto,11070.0,Diesel,145,67.3,XLarge,Used,Max Johnson
4907, A3,2019,19700,Manual,4272.0,Diesel,145,51.4,Medium,Used,Mark Marks
3396, Q3,2019,27000,Semi-Auto,5744.0,Diesel,145,48.7,XLarge,Used,Joe Olsen
8576, A3,2012,6450,Manual,73994.0,Diesel,30,65.7,Medium,Used,Max Johnson
6320, Q5,2017,36979,Automatic,20748.0,Petrol,145,34.0,XXLarge,Used,Joe Smith
8628, A6,2017,15999,Manual,46424.0,Diesel,30,64.2,XLarge,Used,Mark Smith
3410, A6,2019,30000,Automatic,8000.0,Diesel,145,50.4,XLarge,Used,Max 3adaweya
810, A3,2019,34995,Semi-Auto,1054.0,Petrol,145,34.5,XLarge,Used,Bob Marks
8084, A1,2016,12490,Manual,32969.0,Petrol,30,55.4,XSmall,Used,Bob Harris
2973, A5,2020,31000,Semi-Auto,2000.0,Diesel,150,51.4,XLarge,Used,Raymond ElNakshabandy
5299, Q2,2017,19400,Semi-Auto,16235.0,Petrol,145,54.3,XSmall,Used,Raymond ElNakshabandy
1144, A4,2017,18698,Manual,20399.0,Petrol,145,51.4,XSmall,Used,Hamada 3adaweya
958, A3,2019,24990,Semi-Auto,5432.0,Petrol,145,44.1,Small,Used,Anna Cyrus
5628, Q5,2019,32790,Semi-Auto,0.0,Diesel,145,38.2,XLarge,New,Tony ElNakshabandy
7220, A4,2015,11299,Manual,77808.0,Diesel,30,64.2,XLarge,Used,Tony Osement
1757, A3,2019,22997,Semi-Auto,5000.0,Diesel,145,52.3,Medium,Used,Andy Williams
932, A3,2019,24990,Automatic,4444.0,Petrol,145,43.5,Small,Used,Mark Smith
7107, A3,2015,12999,Manual,32842.0,Diesel,30,67.3,Medium,Used,Ali Marks
4995, Q3,2015,17650,Manual,38122.0,Diesel,145,52.3,XLarge,Used,Andy ElNakshabandy
5073, Q2,2019,29950,Automatic,6042.0,Petrol,145,33.2,XLarge,Used,Anna ElNakshabandy
9012, A4,2019,25250,Automatic,11955.0,Petrol,145,38.2,XLarge,Used,Joe Williams
7802, Q5,2015,17499,Manual,48904.0,Diesel,200,47.9,XLarge,Used,Max Cyrus
2533, A4,2019,24720,Semi-Auto,20300.0,Diesel,145,50.4,XLarge,Used,Mark Osement
2988, A3,2019,20750,Manual,5780.0,Diesel,145,49.6,Medium,Used,Tony Smith
1794, Q2,2017,21390,Semi-Auto,20122.0,Diesel,145,57.7,XLarge,Used,Mark 3adaweya
7186, A3,2017,11670,Manual,63829.0,Diesel,150,68.9,Medium,Used,Tony Harris
6453, A3,2018,16500,Manual,22000.0,Petrol,150,60.1,XXSmall,Used,Mohammed Harris
5774, A3,2019,23237,Semi-Auto,3188.0,Petrol,145,42.2,Small,Used,Andy Johnson
1011, A1,2015,12698,Manual,28456.0,Petrol,30,55.4,XSmall,Used,Max ElNakshabandy
1438, Q3,2019,31888,Automatic,4000.0,Diesel,145,47.1,XLarge,Used,John Smith
1786, A5,2019,27990,Semi-Auto,,Petrol,145,39.8,XLarge,New,Raymond ElNakshabandy
2451, Q5,2019,31366,Semi-Auto,2574.0,Diesel,145,39.2,XLarge,Used,Anna 3adaweya
3713, A3,2017,18500,Manual,42105.0,Petrol,145,54.3,Small,Used,Ali Williams
569, Q2,2019,26495,Manual,2940.0,Petrol,145,39.2,Small,Used,John 3adaweya
4680, A3,2019,33990,Semi-Auto,4290.0,Petrol,145,34.9,XLarge,Used,Bart Marks
816, Q2,2017,18950,Semi-Auto,25915.0,Diesel,145,65.7,Medium,Used,Raymond 3adaweya
7636, A3,2016,12400,Semi-Auto,27226.0,Diesel,20,70.6,Medium,Used,Mark Williams
5749, A5,2019,26896,Semi-Auto,8445.0,Petrol,145,39.8,XLarge,Used,Max Marks
2471, Q3,2020,26890,Manual,2574.0,Petrol,145,40.9,Small,Used,Raymond Williams
8997, A4,2017,14800,Manual,42421.0,Diesel,30,67.3,XLarge,Used,Hamada Marks
6380, Q3,2019,26990,Manual,3838.0,Petrol,145,40.9,Small,Used,Tony Osement
5523, A5,2019,27950,Automatic,3584.0,Diesel,145,49.6,XLarge,Used,Max ElNakshabandy
7570, A3,2017,12995,Automatic,15083.0,Diesel,145,72.4,Medium,Used,Andy Smith
1093, A1,2019,19222,Manual,3556.0,Petrol,145,50.4,XXSmall,Used,Mohammed Osement
1909, A3,2015,8950,Manual,62710.0,Diesel,0,74.3,Medium,Used,Andy Johnson
4325, A6,2019,48000,Semi-Auto,0.0,Diesel,145,35.8,XXLarge,New,Raymond 3adaweya
4673, Q3,2020,27911,Manual,1912.0,Petrol,145,40.9,Small,Used,Anna Smith
1572, Q5,2018,27991,Semi-Auto,24441.0,Diesel,145,48.7,XXLarge,Used,Anna Williams
5215, Q2,2019,30495,Semi-Auto,3350.0,Petrol,145,33.2,XLarge,Used,Max Osement
3701, A6,2019,31000,Automatic,4500.0,Diesel,145,47.9,XLarge,Used,Mark Harris
1323, Q3,2016,17498,Semi-Auto,30738.0,Petrol,145,47.9,XSmall,Used,Bob Harris
2366, Q2,2019,20640,Manual,4199.0,Diesel,145,49.6,Medium,Used,Andy Smith
2887, Q3,2018,24000,Semi-Auto,9153.0,Petrol,145,45.6,XSmall,Used,Joe Marks
6321, A4,2019,29900,Semi-Auto,8904.0,Diesel,150,44.1,XLarge,Used,Hamada Cyrus
1324, Q5,2015,18798,Manual,42180.0,Diesel,200,47.9,XLarge,Used,Mohammed Smith
7598, A1,2016,12750,Manual,10380.0,Petrol,30,55.4,XSmall,Used,Ali Johnson
2427, Q5,2016,23992,Semi-Auto,17228.0,Diesel,200,47.1,XLarge,Used,Mark Olsen
166, A3,2014,11498,Semi-Auto,40807.0,Petrol,125,50.4,Large,Used,Mark Johnson
1910, A5,2016,16750,Semi-Auto,41847.0,Petrol,165,44.1,Large,Used,Andy ElNakshabandy
1917, A5,2015,14498,Semi-Auto,24848.0,Diesel,125,58.9,XLarge,Used,Bob Cyrus
716, Q2,2017,16500,Manual,22379.0,Petrol,125,52.3,XSmall,Used,Andy Harris
1862, A4,2018,17990,Manual,40442.0,Diesel,145,68.9,XLarge,Used,Anna Olsen
6240, Q3,2017,20750,Semi-Auto,6223.0,Petrol,145,47.9,XSmall,Used,Hamada Cyrus
2064, A4,2014,9990,Manual,49441.0,Diesel,30,62.8,XLarge,Used,Anna Olsen
7614, A4,2017,17700,Manual,12993.0,Petrol,145,51.4,XSmall,Used,Bart Cyrus
8173, A5,2019,29490,Manual,0.0,Petrol,145,39.2,XLarge,New,Mark Harris
3231, A3,2013,13930,Semi-Auto,30973.0,Petrol,125,50.4,Large,Used,Mark Johnson
4926, Q2,2019,21500,Manual,0.0,Diesel,145,49.6,Medium,New,Joe Smith
5399, A4,2019,24389,Automatic,7000.0,Diesel,145,48.7,XLarge,Used,Tony Harris
411, Q5,2019,31998,Semi-Auto,0.0,Petrol,145,33.2,XLarge,New,Max Cyrus
432, Q5,2018,27995,Semi-Auto,15076.0,Diesel,145,56.5,XLarge,Used,John Smith
7327, A1,2016,11447,Manual,25818.0,Diesel,0,76.3,Medium,Used,Max Osement
4068, Q3,2019,27000,Manual,5999.0,Petrol,145,40.9,Small,Used,John Osement
6121, A1,2016,11499,Manual,33000.0,Petrol,0,67.3,XXSmall,Used,Ali Olsen
3181, Q2,2017,17760,Semi-Auto,24354.0,Diesel,20,68.9,Medium,Used,Bob Marks
7722, A1,2017,11300,Manual,15144.0,Petrol,0,67.3,XXSmall,Used,Andy 3adaweya
6583, A5,2010,6995,Manual,84900.0,Petrol,200,39.8,Large,Used,Joe Olsen
7946, A6,2014,15300,Manual,44638.0,Diesel,30,62.8,XLarge,Used,Tim Marks
4170, Q5,2019,44033,Semi-Auto,3525.0,Petrol,145,32.1,XLarge,Used,Hamada Williams
7080, Q3,2013,10799,Manual,42800.0,Diesel,145,54.3,XLarge,Used,Mark Johnson
8088, A1,2018,12980,Manual,9807.0,Petrol,145,67.3,XXSmall,Used,Mohammed Harris
3510, A6,2017,30990,Semi-Auto,37225.0,Diesel,240,44.1,XXLarge,Used,Anna Williams
7324, A4,2016,15495,Manual,55514.0,Diesel,30,67.3,XLarge,Used,Bob Smith
6274, Q3,2016,21950,Semi-Auto,17625.0,Petrol,200,40.4,XLarge,Used,John Johnson
6269, Q5,2015,24500,Semi-Auto,43819.0,Diesel,260,41.5,XXLarge,Used,Bob Marks
4298, Q2,2017,18990,Manual,27200.0,Petrol,150,50.4,XSmall,Used,Tim Olsen
6346, A1,2018,14900,Manual,7326.0,Petrol,150,47.9,XXSmall,Used,Anna 3adaweya
5527, Q2,2018,21745,Semi-Auto,21177.0,Petrol,145,52.3,XSmall,Used,Joe Osement
8321, A4,2016,13995,Manual,83020.0,Diesel,30,64.2,XLarge,Used,Tony ElNakshabandy
5008, A4,2019,26495,Automatic,6032.0,Petrol,145,38.7,XLarge,Used,Tim Olsen
3378, A4,2019,26000,Semi-Auto,7750.0,Petrol,145,38.7,XLarge,Used,Andy 3adaweya
4830, Q2,2019,20682,Semi-Auto,8396.0,Diesel,145,47.9,Medium,Used,Bart Osement
7544, Q5,2020,39950,Automatic,4500.0,Diesel,150,38.2,XLarge,Used,Tim Smith
7160, A1,2016,11499,Manual,10301.0,Petrol,0,67.3,XXSmall,Used,Anna Marks
5468, A6,2019,31970,Automatic,6615.0,Diesel,145,47.9,XLarge,Used,Hamada ElNakshabandy
1063, Q2,2019,18896,Manual,5988.0,Diesel,145,49.6,Medium,Used,Bart Osement
1645, A1,2016,11990,Manual,27706.0,Petrol,30,55.4,XSmall,Used,John Marks
2243, A4,2015,16960,Manual,29139.0,Diesel,160,50.4,XLarge,Used,Bart Osement
7198, A4,2016,16499,Automatic,37089.0,Diesel,30,64.2,XLarge,Used,Andy ElNakshabandy
8732, A3,2019,23000,Manual,5096.0,Diesel,145,51.4,Medium,Used,Joe 3adaweya
6241, Q3,2019,27950,Semi-Auto,2850.0,Petrol,145,38.2,Small,Used,Mohammed Osement
154, A4,2018,15600,Manual,20070.0,Petrol,145,52.3,XSmall,Used,Bob Harris
900, A1,2015,11798,Manual,50730.0,Petrol,30,58.9,XSmall,Used,Ali Smith
7127, Q3,2016,13849,Manual,46553.0,Diesel,30,61.4,XLarge,Used,Tony Williams
1729, A5,2017,19990,Semi-Auto,51243.0,Diesel,30,62.8,XLarge,Used,Mark Williams
5343, Q2,2020,28900,Manual,1201.0,Diesel,145,46.3,Medium,Used,Anna Cyrus
4831, Q5,2019,34412,Semi-Auto,5990.0,Diesel,145,38.2,XLarge,Used,John Marks
3679, A1,2019,22000,Semi-Auto,4500.0,Petrol,145,40.9,XLarge,Used,Hamada 3adaweya
6481, A1,2017,15000,Semi-Auto,26200.0,Petrol,145,56.5,XSmall,Used,Joe Smith
4234, Q2,2019,22990,Manual,3696.0,Petrol,145,40.9,Small,Used,Anna Cyrus
3919, A5,2019,26995,Semi-Auto,10000.0,Petrol,145,39.2,XLarge,Used,Tony Marks
8634, A1,2016,11599,Manual,34980.0,Diesel,0,76.3,Medium,Used,Joe Olsen
7028, A6,2012,9399,Automatic,84765.0,Diesel,145,56.5,XLarge,Used,John Smith
7369, A3,2015,14536,Automatic,42195.0,Petrol,30,54.3,XSmall,Used,Anna Olsen
4197, A4,2019,24416,Manual,5986.0,Petrol,145,38.2,XLarge,Used,Tim 3adaweya
2937, Q3,2019,27001,Semi-Auto,1980.0,Diesel,145,48.7,XLarge,Used,Anna Olsen
6915, A4,2016,15999,Automatic,56000.0,Diesel,30,67.3,XLarge,Used,Tim Johnson
5957, A1,2016,13350,Manual,6828.0,Petrol,0,67.3,XXSmall,Used,Anna Smith
7488, A3,2016,11499,Manual,30836.0,Petrol,125,53.3,XSmall,Used,Mohammed Smith
4396, Q2,2018,21990,Semi-Auto,13500.0,Petrol,145,54.3,XSmall,Used,Joe Cyrus
7594, Q3,2019,29950,Manual,5310.0,Petrol,145,39.8,Small,Used,Joe Harris
8206, A5,2016,17695,Automatic,53000.0,Diesel,145,56.5,XLarge,Used,Joe Marks
7126, A1,2015,10879,Manual,20912.0,Petrol,30,55.4,XSmall,Used,Bart ElNakshabandy
2474, Q2,2017,18242,Manual,44551.0,Petrol,125,50.4,XSmall,Used,Mohammed Osement
7089, A4,2016,14399,Manual,40169.0,Diesel,0,72.4,XLarge,Used,John Harris
1507, Q3,2014,13798,Manual,26782.0,Petrol,235,38.7,XLarge,Used,John ElNakshabandy
5391, A4,2019,45490,Automatic,5500.0,Diesel,145,40.9,XXLarge,Used,Bart Osement
378, Q3,2016,18495,Manual,20952.0,Diesel,145,55.4,XLarge,Used,Anna Smith
5684, Q3,2017,18444,Semi-Auto,39913.0,Petrol,150,47.9,XSmall,Used,Ali Osement
430, A3,2018,28995,Semi-Auto,17166.0,Petrol,145,43.5,XLarge,Used,Mohammed Olsen
7954, A3,2015,13799,Automatic,29584.0,Petrol,160,43.5,Large,Used,Mark Olsen
7461, A4,2017,19950,Automatic,36775.0,Diesel,145,61.4,XLarge,Used,Hamada 3adaweya
5174, Q5,2019,34000,Semi-Auto,5542.0,Diesel,145,38.2,XLarge,Used,Tim ElNakshabandy
4784, A3,2017,20000,Manual,14930.0,Diesel,150,62.8,XLarge,Used,Tony Harris
4921, A3,2018,21200,Manual,2672.0,Petrol,145,42.2,Small,Used,Tim Smith
4800, Q3,2019,27900,Semi-Auto,3861.0,Diesel,145,48.7,XLarge,Used,Max Cyrus
4444, Q2,2018,22990,Semi-Auto,31615.0,Petrol,145,51.4,XSmall,Used,John Olsen
2879, A1,2016,9995,Manual,42011.0,Diesel,0,76.3,Medium,Used,Andy Marks
8569, A3,2015,10799,Manual,42761.0,Diesel,0,83.1,Medium,Used,Bart Cyrus
4270, Q5,2019,29975,Automatic,6000.0,Diesel,145,39.2,XLarge,Used,Tim Harris
2230, Q3,2017,19790,Manual,16100.0,Petrol,150,49.6,XSmall,Used,Mohammed Olsen
6226, A1,2016,11500,Manual,27319.0,Petrol,0,67.3,XXSmall,Used,Tony ElNakshabandy
7499, Q3,2015,15295,Automatic,57140.0,Diesel,160,51.4,XLarge,Used,Bart Cyrus
3267, A3,2017,15307,Automatic,12000.0,Diesel,145,70.6,Medium,Used,Andy Osement
8724, A3,2019,22490,Manual,3200.0,Petrol,145,42.2,Small,Used,Anna Smith
2582, Q3,2015,17495,Manual,30224.0,Diesel,125,60.1,XLarge,Used,Anna Marks
1357, Q3,2015,15998,Manual,43734.0,Diesel,145,52.3,XLarge,Used,Raymond Harris
3428, A3,2019,21000,Manual,5000.0,Diesel,145,51.4,Medium,Used,Mohammed Johnson
3799, Q5,2016,20850,Automatic,40112.0,Diesel,200,47.1,XLarge,Used,Andy Harris
1655, Q3,2016,15595,Manual,52804.0,Diesel,30,60.1,XLarge,Used,Joe Marks
8064, Q3,2019,29790,Manual,1780.0,Diesel,145,40.9,XLarge,Used,Tony Harris
1857, Q3,2015,14640,Automatic,60889.0,Diesel,160,50.4,XLarge,Used,Max 3adaweya
5652, A3,2019,22150,Semi-Auto,6159.0,Diesel,145,52.3,Medium,Used,Max Harris
1583, A5,2015,15798,Semi-Auto,41781.0,Diesel,125,58.9,XLarge,Used,Mark Harris
4344, Q3,2020,34490,Semi-Auto,5000.0,Petrol,145,40.4,Small,Used,Mohammed Marks
3373, A5,2019,29850,Automatic,8000.0,Petrol,145,37.7,XLarge,Used,Hamada Harris
3316, A3,2019,24000,Semi-Auto,3034.0,Petrol,150,41.5,Small,Used,Raymond Marks
2363, A1,2015,10850,Manual,43000.0,Petrol,30,56.5,XSmall,Used,Joe Marks
624, A6,2019,25998,Semi-Auto,19118.0,Diesel,145,47.9,XLarge,Used,Andy Smith
6379, A5,2019,38990,Automatic,4860.0,Petrol,145,38.7,XLarge,Used,Joe Cyrus
3221, A4,2017,16500,Manual,28472.0,Petrol,125,50.4,XLarge,Used,Andy Cyrus
3518, Q2,2017,19990,Automatic,16991.0,Diesel,145,57.7,XLarge,Used,Max Cyrus
7462, Q3,2017,18950,Automatic,56885.0,Diesel,145,51.4,XLarge,Used,Bart ElNakshabandy
36, A1,2017,10800,Manual,31447.0,Petrol,145,67.3,XXSmall,Used,Bob Osement
4460, Q5,2017,21750,Semi-Auto,83165.0,Diesel,150,55.4,XLarge,Used,Tim Smith
5567, Q3,2020,26500,Manual,1553.0,Petrol,145,40.9,Small,Used,Mark Marks
233, A3,2019,21995,Manual,0.0,Diesel,145,54.3,Medium,New,Joe 3adaweya
3147, Q3,2017,17991,Semi-Auto,19000.0,Petrol,150,47.9,XSmall,Used,Raymond Johnson
9268, A1,2013,9291,Manual,29382.0,Petrol,125,53.3,XSmall,Used,Mark Marks
1417, A3,2019,21990,Manual,5843.0,Diesel,145,55.4,XLarge,Used,John ElNakshabandy
8244, A1,2016,11990,Automatic,23000.0,Diesel,0,74.3,Medium,Used,Joe Marks
7441, Q3,2019,23880,Automatic,8968.0,Diesel,145,48.7,XLarge,Used,Joe Smith
1102, Q5,2019,34496,Automatic,6260.0,Diesel,145,38.2,XLarge,Used,John Cyrus
1618, A4,2016,16750,Semi-Auto,50715.0,Diesel,30,65.7,XLarge,Used,Tim Olsen
5938, A4,2017,17190,Semi-Auto,41000.0,Petrol,30,53.3,XLarge,Used,Joe Johnson
5663, A3,2019,24425,Semi-Auto,8424.0,Diesel,150,50.4,XLarge,Used,Anna 3adaweya
760, A3,2016,12990,Manual,35694.0,Petrol,20,60.1,XXSmall,Used,Mark Marks
4633, A3,2019,24490,Semi-Auto,5523.0,Petrol,150,42.2,Small,Used,Joe ElNakshabandy
4201, Q3,2017,17241,Manual,46063.0,Diesel,145,53.3,XLarge,Used,Bart Olsen
802, A4,2015,12490,Manual,38041.0,Diesel,30,64.2,XLarge,Used,Hamada Harris
5521, Q5,2019,36490,Semi-Auto,4500.0,Diesel,145,38.2,XLarge,Used,Joe Olsen
6913, A1,2016,11250,Manual,23000.0,Petrol,0,67.3,XXSmall,Used,Bart Marks
8299, A5,2019,38990,Manual,0.0,Petrol,145,38.7,XLarge,New,Mohammed Smith
8474, A1,2016,11999,Manual,23640.0,Petrol,30,55.4,XSmall,Used,Raymond Olsen
5743, A3,2017,15750,Manual,23525.0,Petrol,20,60.1,XSmall,Used,Tony Marks
5753, A3,2019,21444,Manual,4520.0,Diesel,145,51.4,Medium,Used,Max Marks
6425, A1,2017,12500,Manual,26600.0,Petrol,0,67.3,XXSmall,Used,Andy Harris
3211, A1,2015,11799,Manual,43578.0,Petrol,30,58.9,XSmall,Used,Tony Johnson
8640, A6,2007,3995,Automatic,136000.0,Diesel,240,40.4,XLarge,Used,Tim 3adaweya
8511, A3,2009,5000,Manual,63241.0,Petrol,200,41.5,Medium,Used,John Johnson
2170, Q2,2017,18377,Semi-Auto,14208.0,Diesel,145,68.9,Medium,Used,Max Williams
5497, A4,2017,19970,Semi-Auto,26882.0,Petrol,145,52.3,XLarge,Used,Raymond Harris
903, A6,2019,45995,Semi-Auto,7461.0,Diesel,150,37.7,XXLarge,Used,John Osement
1555, A3,2017,20995,Semi-Auto,9975.0,Petrol,145,47.9,XLarge,Used,Hamada 3adaweya
4579, Q2,2019,25490,Manual,6000.0,Petrol,145,43.5,Small,Used,Max Marks
2999, A5,2019,30500,Semi-Auto,0.0,Diesel,145,49.6,XLarge,New,Bob Marks
1341, Q2,2019,26998,Semi-Auto,0.0,Diesel,150,46.3,XLarge,New,Joe Johnson
919, A1,2016,11495,Manual,33397.0,Petrol,0,67.3,XXSmall,Used,Andy 3adaweya
131,,2017,11000,Manual,34551.0,Petrol,150,67.3,XXSmall,Used,Bart Cyrus
4791, A4,2016,14999,Manual,27820.0,Diesel,30,64.2,XLarge,Used,John Cyrus
8038, A1,2017,12990,Manual,7903.0,Petrol,145,67.3,XXSmall,Used,Tony Marks
6574, A3,2009,3500,Manual,135800.0,Diesel,150,55.4,XLarge,Used,Tim Johnson
8575, A3,2011,7450,Manual,38264.0,Diesel,30,64.2,XLarge,Used,Hamada Johnson
391, Q3,2017,19998,Manual,21576.0,Petrol,145,49.6,XSmall,Used,Tim Olsen
6608, A4,2016,14888,Manual,69600.0,Diesel,30,64.2,XLarge,Used,Ali Cyrus
8264, Q3,2019,33990,Automatic,0.0,Petrol,145,38.2,Small,New,Raymond Osement
3649, A3,2020,29990,Semi-Auto,6000.0,Petrol,145,41.5,Small,Used,Andy 3adaweya
6598, Q3,2019,25944,Automatic,4034.0,Diesel,145,48.7,XLarge,Used,Tony 3adaweya
